#Creator: wheelEventBuffer
#Creation time: Thu Apr 11 12:22:51 2019
#Time	Angular velocity
#[s]	[rad/s]
72.601202	3.945337
72.681584	3.873249
72.763458	3.802092
72.846894	3.729602
72.931962	3.658034
73.018756	3.583511
73.107352	3.509924
73.197898	3.431934
73.290532	3.353321
73.385386	3.272697
73.482658	3.189952
73.582520	3.104525
73.685228	3.016354
73.791028	2.925732
73.900234	2.831896
74.013196	2.734578
74.130398	2.631811
74.252404	2.524260
74.379978	2.408163
74.513994	2.287723
74.655492	2.161369
74.805828	2.028300
74.966752	1.888317
75.140724	1.738337
75.331392	1.576408
75.544690	1.396400
75.791514	1.190421
76.098614	0.933464
76.985310	0.327262
77.468534	0.313675
78.387074	0.841826
78.726956	1.079007
78.998586	1.273209
79.232054	1.444503
79.439734	1.599703
79.628390	1.745562
79.802156	1.882749
79.963892	2.012732
80.115694	2.135221
80.259176	2.251392
80.395532	2.363593
80.525768	2.467206
80.650764	2.564984
80.771200	2.656423
80.887646	2.743366
81.000534	2.825986
81.110220	2.905385
81.216996	2.981487
81.321138	3.054657
81.422830	3.125590
81.522262	3.195468
81.619550	3.264942
81.714818	3.331558
81.808176	3.400213
81.899686	3.467235
81.989422	3.535679
82.077444	3.603653
82.163816	3.672573
82.248586	3.740437
82.331854	3.807068
82.413676	3.873632
82.494138	3.936636
82.573334	3.999074
82.651334	4.057542
82.728230	4.114725
82.804082	4.169776
82.878952	4.223706
82.952876	4.276137
83.025920	4.327382
83.098102	4.377428
83.169470	4.427397
83.240036	4.477499
83.309832	4.524965
83.378878	4.575846
83.447172	4.624614
83.514732	4.675685
83.581558	4.726616
83.647660	4.779832
83.713032	4.831584
83.777718	4.882950
83.841722	4.934645
83.905072	4.984123
83.967804	5.033313
84.029938	5.079374
84.091518	5.124780
84.152562	5.168623
84.213096	5.211840
84.273126	5.254730
84.332680	5.296724
84.391762	5.337942
84.450392	5.379255
84.508570	5.421587
84.566312	5.459462
84.623640	5.501721
84.680540	5.540923
84.737020	5.583267
84.793078	5.625054
84.848710	5.669517
84.903910	5.713025
84.958694	5.756574
85.013064	5.800791
85.067028	5.842432
85.120612	5.884675
85.173824	5.923510
85.226688	5.962408
85.279214	6.000215
85.331412	6.037577
85.383286	6.074467
85.434856	6.110384
85.486116	6.146487
85.537086	6.181560
85.587760	6.218513
85.638146	6.250931
85.688260	6.287712
85.738092	6.321366
85.787642	6.358212
85.836910	6.394709
85.885892	6.433471
85.934578	6.471639
85.982980	6.510263
86.031096	6.549078
86.078930	6.585596
86.126502	6.623640
